solution_no,insert_time,select_time,total_memory
3672,1.6666666666666667,1.3333333333333333,560.0
3670,2.3333333333333335,2.0,528.0
3668,3.0,1.3333333333333333,528.0
3666,2.3333333333333335,1.6666666666666667,496.0
3664,1.0,1.3333333333333333,560.0
3662,3.0,1.3333333333333333,528.0
3661,2.0,1.3333333333333333,464.0
3659,2.0,1.6666666666666667,560.0
3656,2.0,1.0,560.0
3654,2.3333333333333335,1.3333333333333333,528.0
3650,2.0,2.0,560.0
3649,2.0,2.0,528.0
3646,2.3333333333333335,1.3333333333333333,496.0
3643,2.0,1.6666666666666667,528.0
3642,2.0,1.6666666666666667,496.0
3640,2.3333333333333335,2.0,464.0
3638,2.6666666666666665,1.0,528.0
3635,2.0,1.6666666666666667,560.0
3634,2.0,1.3333333333333333,528.0
3632,1.6666666666666667,1.6666666666666667,496.0
3631,2.0,1.3333333333333333,528.0
3629,2.3333333333333335,1.0,592.0
3627,2.3333333333333335,1.0,560.0
3625,1.6666666666666667,1.6666666666666667,560.0
3622,2.3333333333333335,2.0,528.0
3620,2.3333333333333335,1.3333333333333333,496.0
3618,2.0,1.3333333333333333,560.0
3616,2.0,1.6666666666666667,528.0
3615,2.0,1.6666666666666667,528.0
3613,2.6666666666666665,1.3333333333333333,560.0
3611,1.6666666666666667,1.6666666666666667,528.0
3608,2.0,1.0,496.0
3607,2.6666666666666665,1.6666666666666667,528.0
3605,2.0,1.6666666666666667,496.0
3603,2.6666666666666665,1.3333333333333333,464.0
3601,2.3333333333333335,1.0,528.0
3599,2.0,1.3333333333333333,496.0
3598,2.3333333333333335,1.0,496.0
3596,2.3333333333333335,1.6666666666666667,528.0
3593,3.0,1.6666666666666667,560.0
3592,2.3333333333333335,1.3333333333333333,528.0
3590,2.0,1.6666666666666667,496.0
3588,2.3333333333333335,1.3333333333333333,496.0
3585,1.6666666666666667,2.0,528.0
3584,2.3333333333333335,1.3333333333333333,496.0
3582,2.0,2.0,464.0
3579,2.0,1.3333333333333333,496.0
3576,2.0,1.3333333333333333,496.0
3573,2.6666666666666665,1.0,528.0
3572,3.0,1.6666666666666667,496.0
3569,1.6666666666666667,1.3333333333333333,528.0
3567,2.3333333333333335,1.3333333333333333,496.0
3565,2.3333333333333335,2.0,496.0
3561,2.0,1.0,496.0
3559,2.6666666666666665,1.6666666666666667,464.0
3558,1.6666666666666667,1.3333333333333333,464.0
3556,2.3333333333333335,1.0,560.0
3554,2.3333333333333335,1.6666666666666667,528.0
3552,2.0,1.6666666666666667,528.0
3550,2.6666666666666665,1.6666666666666667,496.0
3548,1.6666666666666667,1.3333333333333333,496.0
3546,3.0,1.0,464.0
3544,2.3333333333333335,1.3333333333333333,528.0
3542,2.0,1.6666666666666667,496.0
3541,2.3333333333333335,1.6666666666666667,528.0
3539,2.3333333333333335,1.3333333333333333,576.0
3536,2.6666666666666665,1.6666666666666667,608.0
3535,2.6666666666666665,1.3333333333333333,576.0
3533,2.3333333333333335,1.3333333333333333,544.0
3529,2.3333333333333335,1.3333333333333333,-1.0
3528,2.3333333333333335,1.6666666666666667,544.0
3526,2.3333333333333335,1.3333333333333333,512.0
3521,3.0,1.6666666666666667,544.0
3520,2.6666666666666665,1.0,512.0
3518,2.6666666666666665,2.0,480.0
3516,2.3333333333333335,1.3333333333333333,544.0
3513,2.6666666666666665,1.3333333333333333,576.0
3512,3.0,1.6666666666666667,544.0
3510,2.6666666666666665,2.0,512.0
3509,2.3333333333333335,2.0,544.0
3507,2.0,1.3333333333333333,608.0
3503,1.6666666666666667,1.3333333333333333,544.0
3502,1.6666666666666667,1.3333333333333333,576.0
3500,2.3333333333333335,1.6666666666666667,544.0
3498,2.0,1.6666666666666667,512.0
3496,2.0,2.0,576.0
3494,2.0,1.6666666666666667,544.0
3493,1.6666666666666667,1.3333333333333333,576.0
3491,3.6666666666666665,1.6666666666666667,576.0
3489,3.3333333333333335,2.0,544.0
3487,2.0,2.0,544.0
3485,2.0,2.3333333333333335,512.0
3483,2.0,1.6666666666666667,512.0
3481,1.6666666666666667,1.0,480.0
3479,1.6666666666666667,1.3333333333333333,544.0
3477,1.6666666666666667,1.3333333333333333,512.0
3476,2.0,1.6666666666666667,512.0
3474,2.6666666666666665,1.3333333333333333,544.0
3471,2.0,1.6666666666666667,576.0
3470,2.0,1.0,544.0
3468,2.0,2.0,512.0
3464,2.3333333333333335,2.0,544.0
3463,2.0,1.3333333333333333,512.0
3461,2.3333333333333335,1.3333333333333333,480.0
3459,3.0,1.3333333333333333,480.0
3456,3.0,2.0,512.0
3455,3.0,2.0,480.0
3453,2.3333333333333335,1.6666666666666667,448.0
3451,2.3333333333333335,1.3333333333333333,512.0
3448,1.0,1.3333333333333333,544.0
3447,2.0,2.0,512.0
3445,2.3333333333333335,1.3333333333333333,480.0
3444,1.6666666666666667,1.0,512.0
3442,1.6666666666666667,1.6666666666666667,544.0
3440,3.0,1.6666666666666667,512.0
3438,2.6666666666666665,1.3333333333333333,512.0
3436,2.0,1.3333333333333333,480.0
3434,1.6666666666666667,2.0,480.0
3432,2.0,2.0,512.0
3430,1.3333333333333333,1.3333333333333333,480.0
3427,1.6666666666666667,1.6666666666666667,576.0
3425,2.6666666666666665,1.6666666666666667,544.0
3423,2.6666666666666665,1.3333333333333333,544.0
3421,2.3333333333333335,1.3333333333333333,512.0
3419,2.0,1.6666666666666667,512.0
3417,2.3333333333333335,1.3333333333333333,480.0
3415,2.0,1.3333333333333333,544.0
3413,2.0,1.6666666666666667,512.0
3412,2.0,1.6666666666666667,448.0
3410,1.6666666666666667,1.6666666666666667,544.0
3407,2.3333333333333335,2.0,576.0
3406,1.6666666666666667,1.6666666666666667,544.0
3404,2.6666666666666665,1.6666666666666667,512.0
3401,2.0,1.3333333333333333,544.0
3400,1.6666666666666667,1.3333333333333333,512.0
3398,1.6666666666666667,1.3333333333333333,480.0
3396,1.6666666666666667,1.0,480.0
3393,2.6666666666666665,1.0,512.0
3392,2.3333333333333335,1.6666666666666667,480.0
3390,1.6666666666666667,1.3333333333333333,448.0
3388,2.0,2.0,512.0
3385,2.0,2.0,544.0
3384,2.0,1.6666666666666667,512.0
3382,2.0,1.6666666666666667,480.0
3379,2.0,1.6666666666666667,576.0
3377,2.0,1.3333333333333333,544.0
3375,1.6666666666666667,1.3333333333333333,544.0
3372,2.0,1.6666666666666667,512.0
3370,2.0,1.6666666666666667,480.0
3368,2.6666666666666665,1.0,544.0
3366,2.0,1.3333333333333333,512.0
3365,1.6666666666666667,2.0,512.0
3363,2.0,1.3333333333333333,544.0
3361,2.0,1.3333333333333333,512.0
3359,2.3333333333333335,1.6666666666666667,512.0
3357,2.0,2.0,480.0
3355,2.3333333333333335,2.0,480.0
3353,2.0,1.6666666666666667,448.0
3351,3.0,1.3333333333333333,512.0
3349,2.3333333333333335,1.0,480.0
3348,2.0,1.6666666666666667,512.0
3346,2.0,2.0,512.0
3343,2.0,1.6666666666666667,544.0
3342,2.0,1.3333333333333333,512.0
3339,2.6666666666666665,1.0,480.0
3336,2.0,1.3333333333333333,512.0
3335,1.6666666666666667,1.3333333333333333,480.0
3330,2.3333333333333335,1.6666666666666667,480.0
3329,2.3333333333333335,1.3333333333333333,448.0
3327,2.3333333333333335,1.6666666666666667,480.0
3324,1.3333333333333333,2.0,512.0
3323,2.0,2.0,480.0
3321,2.3333333333333335,1.6666666666666667,448.0
3320,2.3333333333333335,1.3333333333333333,480.0
3318,1.6666666666666667,1.3333333333333333,512.0
3316,2.3333333333333335,1.3333333333333333,480.0
3314,2.0,1.6666666666666667,480.0
3311,3.3333333333333335,1.6666666666666667,480.0
3309,2.0,1.6666666666666667,448.0
3306,2.0,1.3333333333333333,544.0
3304,2.3333333333333335,1.6666666666666667,512.0
3302,1.6666666666666667,1.3333333333333333,512.0
3300,2.0,1.3333333333333333,480.0
3298,2.3333333333333335,1.3333333333333333,480.0
3296,3.3333333333333335,1.3333333333333333,448.0
3294,2.0,1.3333333333333333,512.0
3292,2.6666666666666665,2.0,480.0
3291,2.6666666666666665,2.0,464.0
3289,2.0,1.6666666666666667,592.0
3286,2.3333333333333335,1.3333333333333333,624.0
3285,2.0,1.3333333333333333,592.0
3283,2.0,1.6666666666666667,560.0
3279,3.0,1.3333333333333333,592.0
3278,2.0,1.6666666666666667,560.0
3276,2.0,1.6666666666666667,-1.0
3273,3.0,1.3333333333333333,560.0
3270,1.6666666666666667,1.6666666666666667,496.0
3269,2.0,1.3333333333333333,528.0
3267,2.0,1.6666666666666667,560.0
3264,2.0,1.3333333333333333,592.0
3263,2.6666666666666665,1.6666666666666667,560.0
3261,2.0,1.0,528.0
3260,1.6666666666666667,1.3333333333333333,560.0
3258,1.6666666666666667,1.6666666666666667,624.0
3254,2.0,1.3333333333333333,560.0
3253,2.0,1.3333333333333333,592.0
3251,2.0,2.0,560.0
3249,2.3333333333333335,2.0,528.0
3247,2.0,2.0,592.0
3245,2.3333333333333335,1.3333333333333333,560.0
3244,2.3333333333333335,1.3333333333333333,592.0
3242,2.0,1.6666666666666667,592.0
3240,1.3333333333333333,1.6666666666666667,560.0
3238,2.6666666666666665,1.3333333333333333,560.0
3236,2.0,2.0,528.0
3234,2.0,2.3333333333333335,528.0
3232,2.0,1.3333333333333333,496.0
3230,2.0,1.3333333333333333,560.0
3228,2.3333333333333335,1.6666666666666667,528.0
3227,1.6666666666666667,2.0,528.0
3225,1.6666666666666667,2.0,560.0
3222,1.6666666666666667,1.3333333333333333,592.0
3221,2.3333333333333335,1.3333333333333333,560.0
3219,2.0,1.3333333333333333,528.0
3215,2.0,2.0,560.0
3214,1.6666666666666667,1.6666666666666667,528.0
3212,2.0,1.6666666666666667,496.0
3210,2.3333333333333335,2.0,496.0
3207,2.0,1.3333333333333333,528.0
3206,2.0,1.6666666666666667,496.0
3204,2.6666666666666665,1.6666666666666667,464.0
3202,1.6666666666666667,1.6666666666666667,528.0
3199,2.0,1.6666666666666667,560.0
3198,2.0,1.6666666666666667,-1.0
3196,2.0,1.3333333333333333,496.0
3195,2.3333333333333335,1.6666666666666667,528.0
3193,2.0,1.3333333333333333,560.0
3191,2.0,2.0,528.0
3189,2.3333333333333335,1.3333333333333333,528.0
3187,1.6666666666666667,1.3333333333333333,496.0
3185,2.0,2.0,496.0
3183,1.6666666666666667,1.3333333333333333,528.0
3181,1.3333333333333333,1.6666666666666667,496.0
3178,2.0,1.6666666666666667,592.0
3176,3.0,2.0,560.0
3174,2.6666666666666665,1.3333333333333333,560.0
3172,2.3333333333333335,1.6666666666666667,528.0
3170,2.3333333333333335,1.3333333333333333,528.0
3168,3.3333333333333335,1.6666666666666667,496.0
3166,2.0,1.6666666666666667,560.0
3164,2.6666666666666665,1.6666666666666667,528.0
3163,2.6666666666666665,1.3333333333333333,464.0
3161,1.6666666666666667,1.6666666666666667,560.0
3158,2.0,1.3333333333333333,592.0
3157,2.6666666666666665,1.3333333333333333,560.0
3155,3.0,1.6666666666666667,528.0
3151,2.6666666666666665,1.6666666666666667,560.0
3150,2.6666666666666665,1.3333333333333333,528.0
3148,2.3333333333333335,1.0,496.0
3146,2.3333333333333335,2.0,496.0
3143,2.6666666666666665,1.6666666666666667,528.0
3142,2.3333333333333335,1.6666666666666667,496.0
3140,1.3333333333333333,1.6666666666666667,464.0
3138,1.6666666666666667,1.6666666666666667,528.0
3135,1.6666666666666667,1.6666666666666667,560.0
3134,2.6666666666666665,1.6666666666666667,528.0
3132,1.6666666666666667,1.6666666666666667,496.0
3131,3.0,1.6666666666666667,528.0
3128,2.3333333333333335,1.3333333333333333,560.0
3126,2.0,1.6666666666666667,560.0
3123,2.0,1.3333333333333333,528.0
3121,2.3333333333333335,1.3333333333333333,496.0
3119,1.6666666666666667,1.6666666666666667,560.0
3117,2.0,1.3333333333333333,528.0
3116,2.3333333333333335,1.0,528.0
3114,2.0,1.3333333333333333,560.0
3112,1.6666666666666667,2.0,528.0
3109,2.3333333333333335,1.3333333333333333,496.0
3108,2.3333333333333335,1.3333333333333333,528.0
3106,2.3333333333333335,1.6666666666666667,496.0
3104,2.0,1.6666666666666667,464.0
3102,2.0,2.0,528.0
3100,2.3333333333333335,1.6666666666666667,496.0
3099,2.6666666666666665,1.3333333333333333,592.0
3097,2.3333333333333335,1.3333333333333333,528.0
3094,1.6666666666666667,1.6666666666666667,560.0
3093,2.0,1.3333333333333333,528.0
3090,2.0,1.3333333333333333,496.0
3087,1.6666666666666667,1.6666666666666667,528.0
3086,2.3333333333333335,1.3333333333333333,496.0
3084,2.3333333333333335,1.0,464.0
3082,2.3333333333333335,1.6666666666666667,464.0
3079,2.0,1.6666666666666667,496.0
3078,1.6666666666666667,1.3333333333333333,464.0
3076,2.0,1.3333333333333333,496.0
3073,1.3333333333333333,1.6666666666666667,528.0
3072,2.0,1.6666666666666667,496.0
3070,1.6666666666666667,1.6666666666666667,464.0
3069,2.3333333333333335,1.3333333333333333,496.0
3067,2.0,1.3333333333333333,528.0
3065,2.3333333333333335,1.3333333333333333,496.0
3063,2.3333333333333335,1.3333333333333333,496.0
3061,2.3333333333333335,1.3333333333333333,464.0
3059,1.6666666666666667,2.0,496.0
3057,2.0,1.0,464.0
3054,2.0,1.6666666666666667,560.0
3052,2.0,1.6666666666666667,528.0
3050,2.0,1.3333333333333333,528.0
3048,2.0,1.3333333333333333,496.0
3046,2.3333333333333335,1.3333333333333333,496.0
3044,2.3333333333333335,1.3333333333333333,464.0
3042,1.6666666666666667,1.6666666666666667,528.0
3040,1.3333333333333333,1.6666666666666667,496.0
3039,2.0,1.3333333333333333,464.0
3038,2.0,1.3333333333333333,464.0
3037,1.6666666666666667,1.3333333333333333,592.0
3034,2.0,1.3333333333333333,608.0
3032,2.0,1.6666666666666667,576.0
3031,2.0,1.3333333333333333,576.0
3029,2.0,1.3333333333333333,544.0
3027,2.0,1.3333333333333333,544.0
3024,2.0,1.3333333333333333,576.0
3023,1.6666666666666667,1.6666666666666667,544.0
3021,1.6666666666666667,2.0,512.0
3019,1.6666666666666667,1.3333333333333333,512.0
3017,2.0,1.0,544.0
3015,2.3333333333333335,1.6666666666666667,480.0
3012,2.0,2.0,544.0
3009,1.6666666666666667,1.6666666666666667,576.0
3008,2.0,1.6666666666666667,544.0
3006,2.0,1.6666666666666667,512.0
3004,1.6666666666666667,1.3333333333333333,512.0
3003,2.0,1.0,576.0
3001,1.3333333333333333,1.6666666666666667,608.0
2997,2.3333333333333335,1.0,544.0
2996,2.0,1.6666666666666667,576.0
2994,2.3333333333333335,1.0,544.0
2991,2.3333333333333335,1.3333333333333333,576.0
2989,1.6666666666666667,1.3333333333333333,544.0
2988,2.0,1.3333333333333333,512.0
2987,2.0,1.3333333333333333,576.0
2985,2.3333333333333335,2.0,576.0
2983,2.3333333333333335,1.0,544.0
2981,1.6666666666666667,1.3333333333333333,544.0
2978,1.3333333333333333,1.6666666666666667,512.0
2975,2.3333333333333335,1.6666666666666667,544.0
2973,2.3333333333333335,1.6666666666666667,512.0
2972,2.3333333333333335,1.6666666666666667,480.0
2971,2.0,1.6666666666666667,512.0
2969,1.3333333333333333,2.0,544.0
2966,2.3333333333333335,1.6666666666666667,576.0
2965,2.6666666666666665,1.6666666666666667,544.0
2963,2.3333333333333335,1.6666666666666667,512.0
2960,2.3333333333333335,1.3333333333333333,512.0
2958,2.6666666666666665,2.0,512.0
2957,2.3333333333333335,1.6666666666666667,480.0
2955,2.3333333333333335,1.6666666666666667,480.0
2952,2.0,1.0,512.0
2951,1.6666666666666667,1.6666666666666667,480.0
2949,3.3333333333333335,2.0,448.0
2947,2.3333333333333335,1.3333333333333333,512.0
2944,2.3333333333333335,1.3333333333333333,512.0
2942,2.3333333333333335,1.6666666666666667,480.0
2941,2.3333333333333335,1.6666666666666667,544.0
2938,1.3333333333333333,1.6666666666666667,544.0
2936,1.3333333333333333,2.3333333333333335,512.0
2934,1.6666666666666667,1.6666666666666667,512.0
2932,2.0,1.6666666666666667,480.0
2930,2.3333333333333335,1.3333333333333333,480.0
2927,2.6666666666666665,1.3333333333333333,512.0
2925,2.3333333333333335,1.3333333333333333,480.0
2924,2.3333333333333335,1.6666666666666667,448.0
2922,2.3333333333333335,1.0,576.0
2920,2.6666666666666665,1.3333333333333333,544.0
2918,2.0,1.6666666666666667,544.0
2916,2.0,1.0,512.0
2914,1.3333333333333333,1.6666666666666667,512.0
2912,2.3333333333333335,1.6666666666666667,480.0
2910,2.0,1.6666666666666667,544.0
2908,2.0,1.0,512.0
2907,2.3333333333333335,1.6666666666666667,544.0
2906,2.3333333333333335,1.3333333333333333,544.0
2904,2.0,1.6666666666666667,544.0
2902,2.0,1.6666666666666667,544.0
2900,2.0,1.6666666666666667,512.0
2898,2.0,1.3333333333333333,512.0
2895,2.3333333333333335,1.0,512.0
2893,2.6666666666666665,1.3333333333333333,544.0
2892,2.0,2.0,512.0
2891,2.6666666666666665,1.6666666666666667,480.0
2889,3.0,1.0,480.0
2886,2.0,2.0,512.0
2885,1.6666666666666667,2.0,480.0
2882,2.0,2.0,512.0
2879,2.0,2.0,544.0
2878,2.3333333333333335,1.3333333333333333,512.0
2876,1.6666666666666667,2.0,480.0
2875,2.0,1.6666666666666667,448.0
2873,3.0,1.6666666666666667,576.0
2871,2.3333333333333335,1.0,576.0
2869,2.0,1.3333333333333333,544.0
2867,2.0,1.6666666666666667,544.0
2864,2.3333333333333335,1.6666666666666667,512.0
2862,2.0,1.6666666666666667,480.0
2860,2.0,2.0,544.0
2858,2.3333333333333335,1.3333333333333333,512.0
2857,2.0,1.6666666666666667,512.0
2855,2.0,2.0,544.0
2853,1.6666666666666667,2.0,512.0
2850,2.3333333333333335,1.6666666666666667,480.0
2849,2.3333333333333335,1.6666666666666667,512.0
2847,2.0,1.3333333333333333,480.0
2845,2.6666666666666665,1.3333333333333333,448.0
2843,1.6666666666666667,2.0,512.0
2841,2.0,1.6666666666666667,480.0
2836,3.0,1.6666666666666667,544.0
2835,2.0,1.3333333333333333,512.0
2833,2.6666666666666665,2.0,560.0
2832,2.6666666666666665,1.3333333333333333,480.0
2830,3.0,1.6666666666666667,480.0
2828,2.0,1.3333333333333333,512.0
2826,1.6666666666666667,1.3333333333333333,480.0
2824,2.3333333333333335,1.6666666666666667,512.0
2823,1.6666666666666667,2.0,464.0
2819,1.3333333333333333,1.6666666666666667,480.0
2818,2.6666666666666665,2.0,448.0
2816,2.0,1.3333333333333333,480.0
2813,2.3333333333333335,1.3333333333333333,512.0
2812,2.6666666666666665,2.0,480.0
2810,2.6666666666666665,1.3333333333333333,448.0
2809,3.6666666666666665,1.0,448.0
2808,2.0,1.0,448.0
2806,2.0,1.3333333333333333,512.0
2804,2.0,1.6666666666666667,480.0
2802,2.0,1.6666666666666667,480.0
2800,2.0,1.6666666666666667,448.0
2798,2.0,1.3333333333333333,480.0
2796,2.0,1.6666666666666667,448.0
2793,2.0,1.3333333333333333,544.0
2791,1.6666666666666667,1.6666666666666667,512.0
2789,2.0,2.0,512.0
2787,1.6666666666666667,1.3333333333333333,480.0
2785,2.0,1.6666666666666667,480.0
2783,2.3333333333333335,1.3333333333333333,448.0
2781,2.0,1.6666666666666667,512.0
2779,2.3333333333333335,1.6666666666666667,480.0
2778,2.0,1.3333333333333333,576.0
2777,2.3333333333333335,1.6666666666666667,464.0
2776,2.6666666666666665,1.6666666666666667,544.0
2775,2.0,1.3333333333333333,544.0
2774,4.0,1.3333333333333333,512.0
2773,2.3333333333333335,1.6666666666666667,512.0
2772,3.0,1.6666666666666667,512.0
2771,3.0,1.6666666666666667,512.0
2770,2.0,1.6666666666666667,480.0
2769,2.0,1.6666666666666667,480.0
2768,2.6666666666666665,1.3333333333333333,480.0
2767,2.0,1.6666666666666667,512.0
2766,1.6666666666666667,1.6666666666666667,512.0
2765,2.0,1.6666666666666667,480.0
2764,2.0,1.6666666666666667,480.0
2763,2.0,1.3333333333333333,480.0
2762,1.6666666666666667,1.6666666666666667,512.0
2761,1.6666666666666667,2.0,512.0
2760,2.3333333333333335,2.0,480.0
2759,2.3333333333333335,1.3333333333333333,480.0
2758,2.0,2.0,480.0
2757,2.6666666666666665,1.3333333333333333,448.0
2756,2.6666666666666665,1.0,480.0
2755,4.0,1.6666666666666667,480.0
2754,1.6666666666666667,2.0,448.0
2753,2.3333333333333335,1.6666666666666667,448.0
2752,2.0,1.0,576.0
2751,2.3333333333333335,1.0,544.0
2750,2.6666666666666665,1.0,544.0
2749,2.3333333333333335,1.3333333333333333,544.0
2748,2.3333333333333335,2.0,544.0
2747,2.3333333333333335,1.6666666666666667,512.0
2746,3.6666666666666665,1.6666666666666667,512.0
2745,2.0,1.6666666666666667,512.0
2744,2.6666666666666665,1.3333333333333333,480.0
2743,3.0,1.6666666666666667,480.0
2742,2.3333333333333335,1.6666666666666667,544.0
2741,2.3333333333333335,1.6666666666666667,544.0
2740,2.3333333333333335,2.0,512.0
2739,2.3333333333333335,1.3333333333333333,512.0
2738,2.6666666666666665,1.0,512.0
2737,2.3333333333333335,2.0,544.0
2736,1.6666666666666667,1.3333333333333333,512.0
2735,2.0,1.0,512.0
2734,2.3333333333333335,1.6666666666666667,512.0
2733,1.6666666666666667,2.0,512.0
2732,2.3333333333333335,1.6666666666666667,480.0
2731,2.0,1.3333333333333333,480.0
2730,2.0,1.6666666666666667,480.0
2729,2.3333333333333335,1.0,480.0
2728,2.3333333333333335,1.6666666666666667,448.0
2727,1.6666666666666667,1.6666666666666667,448.0
2726,2.0,1.6666666666666667,512.0
2725,2.0,2.0,512.0
2724,2.0,1.3333333333333333,480.0
2723,2.0,1.6666666666666667,480.0
2722,2.3333333333333335,1.0,448.0
2721,2.0,1.0,544.0
2720,2.0,1.3333333333333333,544.0
2719,2.3333333333333335,1.3333333333333333,512.0
2718,2.0,2.0,512.0
2717,2.0,1.6666666666666667,512.0
2716,2.0,1.3333333333333333,512.0
2715,2.3333333333333335,2.0,480.0
2714,2.6666666666666665,1.0,480.0
2713,2.3333333333333335,1.6666666666666667,480.0
2712,2.0,2.0,480.0
2711,2.0,1.6666666666666667,512.0
2710,2.3333333333333335,2.0,512.0
2709,2.3333333333333335,1.0,480.0
2708,2.3333333333333335,17.666666666666668,480.0
2707,2.0,2.0,480.0
2706,2.0,1.3333333333333333,448.0
2705,3.0,1.3333333333333333,512.0
2704,2.3333333333333335,1.6666666666666667,512.0
2703,2.0,1.3333333333333333,480.0
2702,2.0,1.3333333333333333,480.0
2701,2.0,1.6666666666666667,480.0
2700,2.0,2.0,480.0
2699,2.3333333333333335,1.6666666666666667,448.0
2698,2.0,1.6666666666666667,448.0
2697,1.6666666666666667,1.6666666666666667,448.0
2696,3.0,1.6666666666666667,480.0
2695,2.6666666666666665,2.0,480.0
2694,2.0,1.6666666666666667,448.0
2693,2.0,1.3333333333333333,448.0
2692,2.0,1.3333333333333333,448.0
2691,2.0,1.6666666666666667,576.0
2690,2.0,1.6666666666666667,576.0
2689,2.0,1.6666666666666667,544.0
2688,1.6666666666666667,1.3333333333333333,544.0
2687,2.0,1.6666666666666667,544.0
2686,2.3333333333333335,1.0,544.0
2685,2.3333333333333335,1.3333333333333333,512.0
2684,1.6666666666666667,1.6666666666666667,512.0
2683,2.6666666666666665,1.0,512.0
2682,2.0,1.6666666666666667,480.0
2681,2.0,1.6666666666666667,480.0
2680,2.6666666666666665,1.3333333333333333,544.0
2679,2.3333333333333335,1.3333333333333333,544.0
2678,1.3333333333333333,1.6666666666666667,512.0
2677,1.3333333333333333,1.3333333333333333,512.0
2676,2.3333333333333335,1.3333333333333333,512.0
2675,2.0,1.3333333333333333,544.0
2674,2.0,1.0,544.0
2673,2.3333333333333335,1.0,512.0
2672,1.6666666666666667,2.0,512.0
2671,2.3333333333333335,1.6666666666666667,512.0
2670,2.3333333333333335,2.0,480.0
2669,2.3333333333333335,1.6666666666666667,448.0
2668,2.0,1.6666666666666667,480.0
2667,2.6666666666666665,1.3333333333333333,512.0
2666,2.3333333333333335,1.6666666666666667,480.0
2665,2.0,1.3333333333333333,480.0
2664,2.3333333333333335,1.6666666666666667,512.0
2663,1.6666666666666667,1.3333333333333333,512.0
2662,2.0,1.6666666666666667,480.0
2661,2.0,1.3333333333333333,480.0
2660,2.0,1.6666666666666667,448.0
2659,2.0,1.6666666666666667,448.0
2658,2.0,1.6666666666666667,448.0
2657,2.0,1.3333333333333333,544.0
2656,2.0,2.0,544.0
2655,2.0,1.0,512.0
2654,2.0,1.0,512.0
2653,2.0,1.0,512.0
2652,1.6666666666666667,1.6666666666666667,512.0
2651,2.3333333333333335,1.3333333333333333,480.0
2650,2.0,2.0,480.0
2649,2.3333333333333335,1.3333333333333333,480.0
2648,2.0,2.0,512.0
2647,1.6666666666666667,2.0,512.0
2646,2.3333333333333335,1.0,480.0
2645,3.0,2.0,480.0
2644,2.6666666666666665,1.6666666666666667,480.0
2643,2.3333333333333335,1.0,448.0
2642,2.0,1.6666666666666667,448.0
2641,1.3333333333333333,2.0,512.0
2640,2.0,1.3333333333333333,512.0
2639,2.0,1.6666666666666667,480.0
2638,2.3333333333333335,1.3333333333333333,480.0
2637,2.0,1.0,480.0
2636,1.6666666666666667,1.6666666666666667,480.0
2635,1.6666666666666667,1.0,448.0
2634,2.0,1.6666666666666667,480.0
2633,2.0,1.6666666666666667,480.0
2632,2.3333333333333335,1.0,448.0
2631,2.3333333333333335,2.0,448.0
2630,3.6666666666666665,1.3333333333333333,448.0
2629,2.0,1.6666666666666667,576.0
2628,2.0,1.6666666666666667,576.0
2627,2.0,1.3333333333333333,544.0
2626,2.3333333333333335,1.0,544.0
2625,1.6666666666666667,1.3333333333333333,544.0
2624,2.0,1.3333333333333333,544.0
2623,2.3333333333333335,1.0,512.0
2622,3.3333333333333335,1.3333333333333333,512.0
2621,1.6666666666666667,1.6666666666666667,512.0
2620,2.0,1.6666666666666667,512.0
2619,2.0,1.6666666666666667,480.0
2618,1.6666666666666667,1.6666666666666667,544.0
2617,2.6666666666666665,1.0,544.0
2616,1.6666666666666667,2.0,512.0
2615,2.6666666666666665,2.6666666666666665,512.0
2614,2.3333333333333335,1.0,480.0
2613,3.0,1.6666666666666667,544.0
2612,2.6666666666666665,1.3333333333333333,544.0
2611,2.3333333333333335,1.6666666666666667,512.0
2610,2.0,1.6666666666666667,512.0
2609,2.0,1.0,512.0
2608,2.3333333333333335,1.6666666666666667,-1.0
2607,2.0,1.6666666666666667,480.0
2606,3.0,1.0,480.0
2605,2.6666666666666665,2.0,480.0
2604,3.0,2.0,480.0
2603,2.3333333333333335,2.0,512.0
2602,2.3333333333333335,1.3333333333333333,512.0
2601,2.6666666666666665,1.6666666666666667,480.0
2600,2.3333333333333335,1.6666666666666667,480.0
2599,2.3333333333333335,1.6666666666666667,544.0
2597,2.0,1.0,608.0
2594,3.0,1.6666666666666667,640.0
2593,1.6666666666666667,1.6666666666666667,608.0
2591,2.0,1.6666666666666667,576.0
2587,2.0,1.3333333333333333,608.0
2586,2.3333333333333335,1.3333333333333333,576.0
2584,2.3333333333333335,1.0,544.0
2579,2.6666666666666665,2.0,544.0
2577,2.3333333333333335,2.0,576.0
2574,2.3333333333333335,1.3333333333333333,608.0
2573,2.0,1.6666666666666667,576.0
2571,1.3333333333333333,2.0,544.0
2570,2.0,1.3333333333333333,576.0
2568,2.0,1.6666666666666667,640.0
2564,2.0,1.6666666666666667,576.0
2563,3.0,2.0,608.0
2561,2.0,1.6666666666666667,576.0
2559,2.0,1.6666666666666667,544.0
2557,2.0,1.3333333333333333,608.0
2555,3.3333333333333335,1.3333333333333333,576.0
2554,1.6666666666666667,1.3333333333333333,608.0
2552,2.0,1.3333333333333333,608.0
2550,2.0,1.0,576.0
2548,3.0,1.6666666666666667,576.0
2546,2.0,2.0,544.0
2544,2.0,1.0,544.0
